iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,selected_ratio,P1_completed,P2_completed,P2_local_ratio,P3_fixed,P3_index,P3_convergence05,P3_convergence10,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,relative_price,pc,pa,onshore_new_capacity_mw,onshore_new_capacity_share,offshore_share,onshore_scope_status,capacity_status,capacity_source,gross_new_capacity_kw,capacity_amount_label,sample_id,tariff_cn_effective,tariff_alt_effective,tariff_cn_regular,tariff_alt_regular,tariff_extra_equipment,tariff_status,tariff_events,unquantified_specific_duty,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,tariff_extra_low,tariff_extra_high,power_basis,new_capacity_kw,actual_cost_usd_per_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,tariff_cn_effective_ref_2010,tariff_alt_effective_ref_2010
SWE,Sweden,2010,2773.27558581419,latest_Data_raw_source_native_anchor,1,7.180069874302796,onshore_wind,2024,0.7487648379999996,2076.531244741516,696.7443410726742,0,,primary,primary_through_2022_extension_after,0.3483263598326359,0.4644351464435146,0.2918470521047831,0.3483263598326359,0.4644351464435146,0.4644351464435146,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9799147323045648,0.9799147323045648,0.9999998565123438,0.9999998565123438,0.9999998565123438,1.0766260659902644,0.9999998565123438,0.9999998565123438,1.3862943611198906,1.3862943611198906,3.0,0.0165745856353591,1.3862943611198906,1.3862943611198906,5.187385805840755,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,True,2.58665816081605,2.495343145447205,2.4055748005058697,0.9799147323045648,0.9799147323045648,1.0,542.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,542000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0134998880509106,0.0135000002384185,0.0134998880509106,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0000001106931626,0.8823260256017053,0.4189802001605256,1.0000510664713884,-0.0084509382783466,0.0014301217403967,3.80491115814487e-08,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,542000.0,2773.27558581419,29.47548,720.0,0.3483263598326359,0.0135000002384185,0.0134998880509106
TUR,Turkey,2010,2878.35006294217,latest_Data_raw_source_native_anchor,1,6.675823221634848,onshore_wind,2024,0.748764838000001,2155.207318586187,723.1427443559833,0,,primary,primary_through_2022_extension_after,0.1038074712643677,0.1384099616858237,0.1384099616858237,0.1038074712643677,0.1384099616858237,0.1384099616858237,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9799147323045648,0.9799147323045648,0.9999998565123438,0.9999998565123438,0.9999998565123438,1.0766260659902644,0.9999998565123438,0.9999998565123438,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,True,0.0,0.0,0.0,0.9799147323045648,0.9799147323045648,1.0,528.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,528000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0135000002384185,0.0,0.0135000002384185,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;K_SPARSE_ZERO;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.0951466682542856,1.0,-0.0019128746809828,-0.0001743028084761,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,528000.0,2878.35006294217,29.47548,720.0,0.1038074712643677,0.0,0.0135000002384185
USA,United States,2010,2849.9272631611,latest_Data_raw_source_native_anchor,1,10.44281316577202,onshore_wind,2024,0.7487648380000002,2133.925325512605,716.0019376484952,0,,primary,primary_through_2022_extension_after,0.2376180381576411,0.3168240508768549,0.2315834220100568,0.2376180381576411,0.3168240508768549,0.3168240508768549,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9799147323045648,0.9799147323045648,0.9999998565123438,0.999999924411517,0.9999998565123438,1.0766260659902644,0.9999998565123438,0.9999998565123438,4.143134726391533,4.143134726391533,61.99999999999999,0.0201298701298701,4.143134726391533,4.143134726391533,8.012680929706839,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,True,5.540856403463964,5.442136881049598,5.344337984777528,0.9799147323045648,0.9799147323045648,1.0,4839.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,4839000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.025,0.0248477523525992,0.025,0.0248477523525992,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.00014855635586,0.8823260256017053,0.2364038209861114,1.0001823961002694,-0.0047595427036159,-2.4504528977078223e-05,3.4755942376876575e-05,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,4839000.0,2849.9272631611,29.47548,720.0,0.2376180381576411,0.025,0.0248477523525992
AUS,Australia,2011,4377.59877619106,latest_Data_raw_source_native_anchor,1,,onshore_wind,2024,0.7664,3354.9917020728285,1022.6070741182316,0,,,,0.4804892253931275,,,,0.6406523005241701,,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,,,,,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,0.9992793317156404,0.9992793317156404,1.0,,,0.0,,,,,,,0.02,0.0249197867197334,0.02,0.0249197867197334,0.0,WITS_HS6_proxy_fixed_basket_plus_tower_scenario;2024_regular_carry_if_missing,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0000782629834115,0.8823260256017053,0.366553663439039,1.0000782629834115,,,,,latest_sample_extension_v1,154639403.0,29995790.0,154639403.0,154639403.0,0.0,205746.0,u,0.193972489663582,0.6406523005241701,0.0052585142681237,1.0,1.0,850231.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9931518853510304,0.1454793672476865,legacy_median_turbine_share_assumption,0.0,0.0,source_native_power_basis_unverified,263000.0,4377.59877619106,46.02,718.0,0.2395833333333333,0.02,0.0249197867197334
BRA,Brazil,2011,3076.06217673347,latest_Data_raw_source_native_anchor,1,6.836860600205589,onshore_wind,2024,0.761400000000001,2342.113741364867,733.948435368603,0,,primary,primary_through_2022_extension_after,0.0459729151817533,0.0612972202423378,0.0612972202423378,0.0459729151817533,0.0612972202423378,0.0612972202423378,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9992793317156404,0.9992793317156404,1.0000003063898963,1.1846686778224202,0.9999998565123438,0.948450588980182,0.9999998636867268,0.9999998708611094,1.3862943611198906,1.3862943611198906,3.0,0.0652173913043478,1.3862943611198906,1.3862943611198906,3.784189633918261,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,2.711827723936996,2.5995001366447066,2.4905440630054105,0.9992793317156404,0.9992793317156404,1.0,596.3500000000001,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,596350.0000000001,investment_saving_proxy_where_net_addition_proxy,12_countries,0.14,0.14,0.14,0.14,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_NEAREST_REGIME;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.15507262038532,0.999997610793756,-0.0001117621644422,7.863039368038707e-05,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,596350.0000000001,3076.06217673347,46.02,718.0,0.0987499999999999,0.14,0.14
CAN,Canada,2011,2958.62482699869,latest_Data_raw_source_native_anchor,1,8.286017468404763,onshore_wind,2024,0.7614000000000013,2252.6969432768065,705.9278837218835,0,,primary,primary_through_2022_extension_after,0.2289591078066914,0.3052788104089219,0.2446460944736562,0.2289591078066914,0.3052788104089219,0.3052788104089219,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9992793317156404,0.9992793317156404,1.0000003063898963,0.9999996520145578,0.9999998565123438,0.948450588980182,0.9999998636867268,0.9999998708611094,1.6094379124341005,1.6094379124341005,3.999999999999999,0.0170212765957446,1.6094379124341005,1.6094379124341005,5.44673737166631,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,2.9827665810639616,2.8684297980257103,2.757292326613789,0.9992793317156404,0.9992793317156404,1.0,1298.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,1298000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0,0.0,0.0,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.2478042739795606,1.0,-0.0001786006291286,1.3583447130750369e-05,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1298000.0,2958.62482699869,46.02,718.0,0.1085575798094601,0.0,0.0
DEU,Germany,2011,2704.81912861014,latest_Data_raw_source_native_anchor,1,10.197052288146065,onshore_wind,2024,0.7481296760000006,2023.555458325708,681.263670284432,0,,primary,primary_through_2022_extension_after,0.1992497554132765,0.7969990216531061,0.0,0.1992497554132765,0.7969990216531061,0.7969990216531061,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9992793317156404,0.9992793317156404,1.0000003063898963,1.4198072280622718,0.9999998565123438,0.948450588980182,0.9999998636867268,0.9999998708611094,3.713572066704308,3.713572066704308,40.00000000000001,0.0140845070422535,3.713572066704308,3.713572066704308,7.937731775260109,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.23869261968999,5.118553311556539,5.001064304617383,0.9992793317156404,0.9992793317156404,1.0,1701.0,0.9402985074626866,0.0597014925373133,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,1701000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0134995794114362,0.0,0.0134995794114362,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0000004152216646,0.8823260256017053,0.0679185927287052,1.000033572838302,-4.894797363051572e-05,-9.465531622123973e-05,8.268506204275343e-08,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1701000.0,2704.81912861014,46.02,718.0,0.0003429085740121,0.0135000002384185,0.0134065731476778
ESP,Spain,2011,2838.11100570576,latest_Data_raw_source_native_anchor,1,9.937599082164896,onshore_wind,2024,0.7614000000000003,2160.9377197443664,677.1732859613935,0,,primary,primary_through_2022_extension_after,0.0296703296703296,0.1186813186813186,0.0,0.0296703296703296,0.1186813186813186,0.1186813186813186,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9992793317156404,0.9992793317156404,1.0000003063898963,1.6723762362302088,0.9999998565123438,0.948450588980182,0.9999998636867268,0.9999998708611094,2.302585092994046,2.302585092994046,9.000000000000002,0.015126050420168,2.302585092994046,2.302585092994046,6.375024819828097,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.765152990454274,3.6473027233545294,3.5323285627488588,0.9992793317156404,0.9992793317156404,1.0,836.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,836000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0131661669456368,0.0,0.0131661669456368,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0003294951052184,0.8823260256017053,0.0949907863880139,1.000252099882421,-6.845919033315027e-05,4.707649614507019e-05,9.769344152384765e-06,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,836000.0,2838.11100570576,46.02,718.0,0.0699831365935919,0.0135000002384185,0.013067618377497
FRA,France,2011,2644.94877334346,latest_Data_raw_source_native_anchor,1,8.68490859582083,onshore_wind,2024,0.7614000000000006,2013.863996023712,631.0847773197479,0,,primary,primary_through_2022_extension_after,0.00169159368057,0.00225545824076,0.0021087188539805,0.00169159368057,0.00225545824076,0.00225545824076,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9992793317156404,0.9992793317156404,1.0000003063898963,1.0000003063898963,0.9999998565123438,0.948450588980182,0.9999998636867268,0.9999998708611094,1.791759469228055,1.791759469228055,5.0,0.0115207373271889,1.791759469228055,1.791759469228055,6.063785208687608,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.195727968527289,3.080150754130807,2.967661962958899,0.9992793317156404,0.9992793317156404,1.0,835.2200000000003,0.9872343443417414,0.0127656556582586,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,835220.0000000002,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0134822168385095,0.0,0.0134822168385095,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0000175468297454,0.8823260256017053,0.2817402844732133,1.000010697952075,-0.0002030619031189,0.0002018428244603,2.9660750970651738e-08,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,835220.0000000002,2644.94877334346,46.02,718.0,0.1914682539682539,0.0135000002384185,0.0134950325347186
GBR,United Kingdom,2011,2809.91136741022,latest_Data_raw_source_native_anchor,1,8.314097335405807,onshore_wind,2024,0.7613999999999993,2139.4665151461395,670.4448522640805,0,,primary,primary_through_2022_extension_after,0.5552926405254008,0.7403901873672011,0.7358804697646607,0.6238414980139966,0.7403901873672011,0.8317886640186621,0.75,S2_FIXED_BASE_TRADE_GROUP,imputed_onshore_dominant_nearest_year_2016,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9992793317156404,0.9992793317156404,1.0000003063898963,1.0000003063898963,0.9999998565123438,0.948450588980182,0.9999998636867268,0.9999998708611094,2.3978952727983707,2.3978952727983707,10.000000000000002,0.0113378684807256,2.3978952727983707,2.3978952727983707,6.771935555839602,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.868194412283269,3.750053704268804,3.6347611204263326,0.9992793317156404,0.9992793317156404,1.0,678.0,0.5770212765957446,0.4229787234042553,offshore_heavy_bridge_required,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,678000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0135000002384185,0.0,0.0135000002384185,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.5552926405254008,1.0,-0.0004002618886682,0.0,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,678000.0,2809.91136741022,46.02,718.0,0.5552926405254008,0.0135000002384185,0.0135000002384185
IND,India,2011,1439.22467923306,latest_Data_raw_source_native_anchor,1,9.486835098787386,onshore_wind,2024,0.781599999999998,1124.8980092885568,314.32666994450324,1,1355.8800621665189,primary,primary_through_2022_extension_after,0.1360103626943005,0.5440414507772021,0.0,0.1360103626943005,0.5440414507772021,0.5440414507772021,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9992793317156404,0.9992793317156404,1.0000003063898963,1.0000014815798337,0.9999998565123438,0.948450588980182,0.9999998636867268,0.9999998708611094,1.6094379124341005,1.6094379124341005,3.999999999999999,0.0123076923076923,1.6094379124341005,1.6094379124341005,5.7745515455444085,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,2.9827665810639616,2.8684297980257103,2.757292326613789,0.9992793317156404,0.9992793317156404,1.0,2995.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,2995000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.075,0.075,0.075,0.075,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,True,representative_main_policy_coverage_assumption,S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.130421252146725,1.0,-9.399487740886584e-05,-4.028281442197069e-06,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2995000.0,1439.22467923306,46.02,718.0,0.081967213114754,0.075,0.075
ITA,Italy,2011,3732.37730003041,latest_Data_raw_source_native_anchor,1,8.664750755773852,onshore_wind,2024,0.761400000000001,2841.8320762431576,890.5452237872523,0,,primary,primary_through_2022_extension_after,0.3316400580551524,0.6632801161103048,0.0,0.3316400580551524,0.6632801161103048,0.6632801161103048,0.5,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9992793317156404,0.9992793317156404,1.0000003063898963,0.8161796923081867,0.9999998565123438,0.948450588980182,0.9999998636867268,0.9999998708611094,2.19722457733622,2.19722457733622,8.000000000000002,0.0316205533596838,2.19722457733622,2.19722457733622,5.5053315359323625,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.6502612793979066,3.532772059084166,3.418193459902264,0.9992793317156404,0.9992793317156404,1.0,1124.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,1124000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0,0.0134822629918717,0.0,0.0134822629918717,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0000175012895582,0.8823260256017053,0.2673922111136682,1.000010698609647,-0.0001927196552742,-4.631138203133306e-05,5.801315538609585e-06,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1124000.0,3732.37730003041,46.02,718.0,0.2103825136612022,0.0135000002384185,0.0134990130114713
