iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,pc,pa,relative_price,convergence05,convergence10,non_CN_major_suppliers_pa,fixed_preperiod_supplier_basket_pa,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,gross_new_capacity_kw,national_new_capacity_kw_proxy,capacity_status,capacity_amount_label,sample_id,onshore_scope_status,tariff_status,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,power_basis,actual_cost_usd_per_kw,new_capacity_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,X_ref_2010,H_ref_2010
AUS,Australia,2011,8070.62791640493,latest_Data_raw_source_native_anchor,1,7.17518362240665,solar_pv,2024,0.2657343530048061,2144.643087708391,5925.984828696539,0,,primary,primary_through_2022_extension_after,0.5752496869099113,0.7669995825465484,0.7669995825465484,0.5752496869099113,0.7669995825465484,0.7669995825465484,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,1.791759469228055,1.791759469228055,5.0,0.0289017341040462,1.791759469228055,1.791759469228055,5.1298987149230735,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.195727968527289,3.080150754130807,2.967661962958899,165000.0,396000.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.5632899010458235,1.0,-0.1173637688192824,-0.0026474922547719,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,8070.62791640493,165000.0,31.0,12040.44,0.5357310279540023,10.0,10611.6
BRA,Brazil,2011,7522.51555357555,latest_Data_raw_source_native_anchor,1,,solar_pv,2024,0.264221717177781,1987.611977062298,5534.903576513252,0,,,,0.290791810090752,,,,0.387722413454336,,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,2.1805875648495308,2.7141724615155063,0.8034078879541653,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,2780.0000000000005,,,,,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,0.9999999999999998,0.7822241739646847,0.2883707572840275,1.0,,,,,latest_sample_extension_v1,148158809.0,57444491.0,148158809.0,148158649.0,160.0,3826903.0,value,0.387722413454336,0.4553744755528432,0.6064820750135416,1.0,1.0,854140.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9652050696317598,0.290791810090752,backcast_first_2018_module_share,source_native_power_basis_unverified,7522.51555357555,2780.0000000000005,31.0,12040.44,0.2936020014545247,10.0,10611.6
DEU,Germany,2011,3509.45855834911,latest_Data_raw_source_native_anchor,1,9.98071707614613,solar_pv,2024,0.4074399684905554,1429.8936844326713,2079.5648739164385,0,,primary,primary_through_2022_extension_after,0.4085924463779092,0.544789928503879,0.2483637494507034,0.4085924463779092,0.544789928503879,0.544789928503879,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,3.6635616461296463,3.6635616461296463,37.99999999999999,0.0136936936936936,3.6635616461296463,3.6635616461296463,7.914983005848394,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.18767861213082,5.067574950445715,4.950125199054713,3955000.0,9492000.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.4085081068364409,1.0,-0.0837180476051726,-1.802849712333097e-05,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,3509.45855834911,3955000.0,31.0,12040.44,0.3700388752093839,10.0,10611.6
ESP,Spain,2011,3886.64679851819,latest_Data_raw_source_native_anchor,1,8.446142203459814,solar_pv,2024,0.4150361822787436,1613.0990491228908,2273.547749395299,0,,primary,primary_through_2022_extension_after,0.2768769010548065,0.3691692014064087,0.3684533716239191,0.2768769010548065,0.3691692014064087,0.3691692014064087,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,2.3978952727983707,2.3978952727983707,10.000000000000002,0.0418410041841004,2.3978952727983707,2.3978952727983707,5.438079308923196,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.868194412283269,3.750053704268804,3.6347611204263326,203995.0000000001,489588.0000000002,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2829948316804992,1.0,-0.0572420602703461,0.0012727823284878,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,3886.64679851819,203995.0000000001,31.0,12040.44,0.222160926953235,10.0,10611.6
FRA,France,2011,6650.28526069215,latest_Data_raw_source_native_anchor,1,7.133934218839868,solar_pv,2024,0.4226323960669312,2810.62599425492,3839.6592664372297,0,,primary,primary_through_2022_extension_after,0.2657327889203488,0.3543103852271317,0.3543103852271317,0.2657327889203488,0.3543103852271317,0.3543103852271317,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,2.4849066497880004,2.4849066497880004,11.0,0.0120218579234972,2.4849066497880004,2.4849066497880004,6.807934943699926,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.961603143200536,3.843223733503162,3.72766930522873,972290.0,2333496.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2339896337025985,1.0,-0.047092148714736,-0.0065628483127371,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,6650.28526069215,972290.0,31.0,12040.44,0.1920508407447017,10.0,10611.6
IND,India,2011,3706.13278925869,latest_Data_raw_source_native_anchor,1,3.692472989624066,solar_pv,2024,0.2657343530048061,984.8467989035556,2721.2859903551343,0,,primary,primary_through_2022_extension_after,0.2748896147402995,0.3665194863203994,0.3665194863203994,0.2748896147402995,0.3665194863203994,0.3665194863203994,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,1.3862943611198906,1.3862943611198906,3.0,0.036144578313253,1.3862943611198906,1.3862943611198906,4.394449154672439,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,2.711827723936996,2.5995001366447066,2.4905440630054105,224740.0,539376.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2594271375739698,1.0,-0.0523478806868591,-0.0032083079277608,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,3706.13278925869,224740.0,31.0,12040.44,0.2094730271247598,10.0,10611.6
ITA,Italy,2011,5733.07580434413,latest_Data_raw_source_native_anchor,1,8.369017956339333,solar_pv,2024,0.4074399684905558,2335.8842250759403,3397.19157926819,0,,primary,primary_through_2022_extension_after,0.3493625965770977,0.4658167954361303,0.4499681404129194,0.3493625965770977,0.4658167954361303,0.4658167954361303,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,1.3862943611198906,1.3862943611198906,3.0,0.0092307692307692,1.3862943611198906,1.3862943611198906,5.777652323222656,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,2.711827723936996,2.5995001366447066,2.4905440630054105,4722500.0,11334000.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2994140675067587,1.0,-0.0606659693228308,-0.0104884481196656,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,5733.07580434413,4722500.0,31.0,12040.44,0.2937826984300906,10.0,10611.6
JPN,Japan,2011,6644.27650186486,latest_Data_raw_source_native_anchor,1,8.376228526059672,solar_pv,2024,0.2850064717378387,1893.6618030471327,4750.614698817726,0,,primary,primary_through_2022_extension_after,0.0930117777754716,0.3720471111018864,0.0,0.0930117777754716,0.3720471111018864,0.3720471111018864,0.25,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,3.218875824868201,3.218875824868201,24.0,0.0123203285420944,3.218875824868201,3.218875824868201,7.562681246721884,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.731398878689333,4.611709532776511,4.494715829836355,648000.0,1555200.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.0984915222542993,1.0,-0.0195525680697482,0.0010979423363019,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,6644.27650186486,648000.0,31.0,12040.44,0.0954023884591692,10.0,10611.6
KOR,South Korea,2011,7012.58447961614,latest_Data_raw_source_native_anchor,1,6.662110462321413,solar_pv,2024,0.2753704123713225,1931.058279940632,5081.526199675508,0,,primary,primary_through_2022_extension_after,0.190512141840414,0.3810242836808281,0.0,0.190512141840414,0.3810242836808281,0.3810242836808281,0.5,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,2.995732273553991,2.995732273553991,19.0,0.0079631181894383,2.995732273553991,2.995732273553991,7.769800996003896,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.500100850155527,4.380705696212441,4.264035577382498,42000.0,100800.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.188465819333567,1.0,-0.0377547174603497,-0.0004178568905439,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,7012.58447961614,42000.0,31.0,12040.44,0.1616373379086477,10.0,10611.6
USA,United States,2011,5343.33232482995,latest_Data_raw_source_native_anchor,1,8.158172641550674,solar_pv,2024,0.2850064717378389,1522.8842932225284,3820.448031607422,0,,primary,primary_through_2022_extension_after,0.3560760701830013,0.4747680935773351,0.2787886977986863,0.3560760701830013,0.4747680935773351,0.4747680935773351,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,2.1805875648495308,2.7141724615155063,0.8034078879541653,0.8034078879541653,0.8034078879541653,3.1139451024475866,3.0282517363881,5.153291594497779,5.153291594497779,172.00000000000006,0.0268038023998753,5.153291594497779,5.153291594497779,8.739696537843024,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,6.693226364899203,6.572564864725504,6.454500458086123,1131500.0,2715600.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2885153322458873,1.0517573770491804,-0.0583919445278979,-0.014180626465967,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,5343.33232482995,1131500.0,31.0,12040.44,0.2707293689466955,10.0,10611.6
AUS,Australia,2012,5845.8413892502,latest_Data_raw_source_native_anchor,1,7.439911773449957,solar_pv,2024,0.2657343530048061,1553.4408793411187,4292.400509909082,0,,primary,primary_through_2022_extension_after,0.5788889882735573,0.771851984364743,0.6982593680580529,0.5788889882735573,0.771851984364743,0.771851984364743,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P1_observed_2010_2016,observed_full_year_origin_quote_preborder_assumption,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,1.1342690987997646,1.6102920897376978,0.7043871767292398,0.7043871767292398,0.7043871767292398,2.211713832660559,2.35935508629664,0.6931471805599453,1.791759469228055,1.0,0.0075757575757575,1.791759469228055,0.6931471805599453,4.882801922586371,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.139189770253067,2.9779465608393325,2.818823242579316,545000.0,1308000.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.5632899010458235,1.0,-0.1821404347592166,-0.0055479073193908,0.0,-1.0986122886681096,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,5845.8413892502,545000.0,53.98681,13157.396,0.5357310279540023,10.0,10611.6
BRA,Brazil,2012,6319.89909644267,latest_Data_raw_source_native_anchor,1,,solar_pv,2024,0.264221717177781,1669.8545916523892,4650.044504790281,0,,,,0.280718460306806,,,,0.3742912804090746,,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,1.1342690987997646,1.6102920897376978,0.7043871767292398,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,505.00000000000045,,,,,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0,0.7822241739646847,0.2883707572840275,1.0,,,,,latest_sample_extension_v1,154586174.0,57860257.0,154586174.0,154584464.0,1710.0,2026578.0,value,0.3742912804090746,0.4539620134989834,0.6490563054311027,1.0,1.0,854140.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9652050696317598,0.280718460306806,backcast_first_2018_module_share,source_native_power_basis_unverified,6319.89909644267,505.00000000000045,53.98681,13157.396,0.2936020014545247,10.0,10611.6
