technology,iso3,supplier,year,rate,status,source_year,uses_future_year
wind,TUR,GRC,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,HUN,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,IND,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,ITA,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,LTU,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,MEX,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,NLD,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,NOR,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,POL,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,SVN,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,SWE,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,UKR,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,USA,2022,0.013500000238418599,observed_bilateral_or_MFN,2022,False
wind,TUR,AUT,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,CHN,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,DEU,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,DNK,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,ESP,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,GBR,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,HUN,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,IND,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,ITA,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,JPN,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,LTU,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,NLD,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,NOR,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,POL,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,SWE,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,USA,2023,0.013500000238418599,observed_bilateral_or_MFN,2023,False
wind,TUR,AUT,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,CHN,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,DEU,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,DNK,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,ESP,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,GBR,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,IND,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,ITA,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,LTU,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,NLD,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,NOR,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,SRB,2024,0.013500000238418599,reporter_MFN_fallback,2023,False
wind,TUR,SWE,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,TUR,USA,2024,0.013500000238418599,nearest_source_year_within_UK_regime,2023,False
wind,USA,AUS,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,USA,BEL,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,BRA,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,CAN,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,USA,CHN,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,DEU,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,DNK,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,ESP,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,FIN,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,FRA,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,GBR,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,IND,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,IRL,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,ISR,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,USA,ITA,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,JPN,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,KOR,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,MEX,2010,0.0,observed_bilateral_or_MFN,2010,False
wind,USA,NLD,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,S19,2010,0.025,reporter_MFN_fallback,2010,False
wind,USA,SRB,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,TTO,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,VNM,2010,0.025,observed_bilateral_or_MFN,2010,False
wind,USA,AUS,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,USA,AUT,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,BEL,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,BRA,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,CAN,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,USA,CHE,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,CHN,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,DEU,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,DNK,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,ESP,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,FIN,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,FRA,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,GBR,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,HKG,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,HUN,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,IND,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,ITA,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,JPN,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,KOR,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,MEX,2011,0.0,observed_bilateral_or_MFN,2011,False
wind,USA,NLD,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,S19,2011,0.025,reporter_MFN_fallback,2011,False
wind,USA,SRB,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,TTO,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,ZAF,2011,0.025,observed_bilateral_or_MFN,2011,False
wind,USA,ARE,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,AUT,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,BEL,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,BRA,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,CAN,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,USA,CHN,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,CRI,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,DEU,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,DNK,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,ESP,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,FIN,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,FRA,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,GBR,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,IND,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,ITA,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,JPN,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,KOR,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,MEX,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,USA,PAK,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,POL,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,PRT,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,S19,2012,0.025,reporter_MFN_fallback,2012,False
wind,USA,SGP,2012,0.0,observed_bilateral_or_MFN,2012,False
wind,USA,SRB,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,SWE,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,TTO,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,ZAF,2012,0.025,observed_bilateral_or_MFN,2012,False
wind,USA,BEL,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,CAN,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,USA,CHN,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,DEU,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,DNK,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,ESP,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,FIN,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,FRA,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,GBR,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,HKG,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,IND,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,ITA,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,JPN,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,MEX,2013,0.0,observed_bilateral_or_MFN,2013,False
wind,USA,NLD,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,POL,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,PRT,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,RUS,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,S19,2013,0.025,reporter_MFN_fallback,2013,False
wind,USA,SRB,2013,0.025,observed_bilateral_or_MFN,2013,False
wind,USA,CAN,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,USA,CHN,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,CZE,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,DEU,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,DNK,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,ESP,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,EST,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,FIN,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,FRA,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,GBR,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,IND,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,ITA,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,JPN,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,KOR,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,USA,MEX,2014,0.0,observed_bilateral_or_MFN,2014,False
wind,USA,NLD,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,POL,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,PRT,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,S19,2014,0.025,reporter_MFN_fallback,2014,False
wind,USA,SWE,2014,0.025,observed_bilateral_or_MFN,2014,False
wind,USA,ARE,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,CAN,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,USA,CHE,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,CHN,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,DEU,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,DNK,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,ESP,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,EST,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,FIN,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,FRA,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,GBR,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,HKG,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,IDN,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,IND,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,ITA,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,JPN,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,KOR,2015,0.0,observed_bilateral_or_MFN,2015,False
wind,USA,NLD,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,POL,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,PRT,2015,0.025,observed_bilateral_or_MFN,2015,False
wind,USA,S19,2015,0.025,reporter_MFN_fallback,2015,False
wind,USA,ARE,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,BEL,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,BRA,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,CAN,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,USA,CHN,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,DEU,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,DNK,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,ESP,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,GBR,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,HKG,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,IND,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,IRL,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,ITA,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,JPN,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,KOR,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,USA,MEX,2016,0.0,observed_bilateral_or_MFN,2016,False
wind,USA,NLD,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,PHL,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,POL,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,PRT,2016,0.025,observed_bilateral_or_MFN,2016,False
wind,USA,S19,2016,0.025,reporter_MFN_fallback,2016,False
wind,USA,BEL,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,BRA,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,CAN,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,USA,CHE,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,CHN,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,DEU,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,DNK,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,ESP,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,EST,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,FIN,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,FRA,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,GBR,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,HKG,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,IRL,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,ITA,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,JPN,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,KOR,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,USA,MEX,2017,0.0,observed_bilateral_or_MFN,2017,False
wind,USA,NLD,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,POL,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,PRT,2017,0.02,observed_bilateral_or_MFN,2017,False
wind,USA,S19,2017,0.02,reporter_MFN_fallback,2017,False
wind,USA,AUT,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,BEL,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,BRA,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,CAN,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,CHN,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,DEU,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,DNK,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,ESP,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,EST,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,FIN,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,FRA,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,GBR,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,IRL,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,ISL,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,ISR,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,ITA,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,JPN,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,MEX,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,MYS,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,NLD,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,PRT,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,S19,2018,0.025,reporter_MFN_fallback,2018,False
wind,USA,SRB,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,THA,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,TUR,2018,0.025,observed_bilateral_or_MFN,2018,False
wind,USA,AUS,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,AUT,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,BEL,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,BRA,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,CAN,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,CHN,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,DEU,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,DNK,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,ESP,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,FRA,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,GBR,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,IND,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,IRL,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,ISR,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,ITA,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,JPN,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,KOR,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,LVA,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,MEX,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,NLD,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,PRT,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,S19,2019,0.025,reporter_MFN_fallback,2019,False
wind,USA,SWE,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,TUR,2019,0.025,observed_bilateral_or_MFN,2019,False
wind,USA,AUT,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,BRA,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,BTN,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,CAN,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,CHN,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,DEU,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,DNK,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,ESP,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,EST,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,FRA,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,GBR,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,IND,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,IRL,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,ITA,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,JPN,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,KOR,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,LVA,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,MEX,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,NLD,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,SGP,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,SRB,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,TUR,2020,0.025,observed_bilateral_or_MFN,2020,False
wind,USA,BGR,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,BRA,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,CAN,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,CHN,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,DEU,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,DNK,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,ESP,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,EST,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,FRA,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,GBR,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,IND,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,IRL,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,ISR,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,ITA,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,JPN,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,LTU,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,MEX,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,NLD,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,PRT,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,SGP,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,SLV,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,TUR,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,ZAF,2021,0.025,observed_bilateral_or_MFN,2021,False
wind,USA,BEL,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,CAN,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,CHE,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,CHN,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,DEU,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,DNK,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,ESP,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,EST,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,FRA,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,GBR,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,HKG,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,IND,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,IRL,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,ISR,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,ITA,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,JPN,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,MEX,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,POL,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,S19,2022,0.025,reporter_MFN_fallback,2022,False
wind,USA,SRB,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,SWE,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,TUR,2022,0.025,observed_bilateral_or_MFN,2022,False
wind,USA,ARE,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,CAN,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,CHN,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,DEU,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,DNK,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,ESP,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,EST,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,FIN,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,GBR,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,IND,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,IRL,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,ISR,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,ITA,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,JPN,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,MEX,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,MYS,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,NLD,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,POL,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,PRT,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,S19,2023,0.025,reporter_MFN_fallback,2023,False
wind,USA,SRB,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,TUR,2023,0.025,observed_bilateral_or_MFN,2023,False
wind,USA,ARE,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,AUT,2024,0.025,nearest_source_year_within_UK_regime,2020,False
wind,USA,BEL,2024,0.025,nearest_source_year_within_UK_regime,2022,False
wind,USA,CAN,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,CHN,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,DEU,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,DNK,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,ESP,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,FRA,2024,0.025,nearest_source_year_within_UK_regime,2022,False
wind,USA,GBR,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,IRL,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,ITA,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,KOR,2024,0.025,nearest_source_year_within_UK_regime,2020,False
wind,USA,MEX,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,NLD,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,PRT,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,S19,2024,0.025,reporter_MFN_fallback,2023,False
wind,USA,THA,2024,0.025,nearest_source_year_within_UK_regime,2018,False
wind,USA,TUR,2024,0.025,nearest_source_year_within_UK_regime,2023,False
wind,USA,ZAF,2024,0.025,nearest_source_year_within_UK_regime,2021,False
pv,AUS,ARG,2010,0.0,nearest_source_year_within_UK_regime,2011,True
